index,observation.camera_intrinsic,observation.camera_extrinsic,action,observation.camera_extrinsic_occ,observation.camera_intrinsic_occ
67,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.748691 ,  0.2956761, -0.5933274, -0.4163772], dtype=float32)
 array([-0.6629191 , -0.33393222,  0.67009515,  1.2731779 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([ 0.03713088, -0.460974  ,  0.8866365 , -0.5994526 ], dtype=float32)
 array([ 0.4258426 ,  0.809956  ,  0.40327325, -0.20928235], dtype=float32)
 array([-0.90403503,  0.3625937 ,  0.22637677,  0.37839288], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
68,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.7766064 ,  0.2809873 , -0.5638516 , -0.39380082], dtype=float32)
 array([-0.6299861 , -0.3463831 ,  0.69508004,  1.2468008 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([ 0.00883997, -0.46127045,  0.88721555, -0.5825543 ], dtype=float32)
 array([ 0.42555177,  0.8046314 ,  0.4140942 , -0.20983091], dtype=float32)
 array([-0.9048909 ,  0.37389556,  0.20340736,  0.37991235], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
69,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.8065404 ,  0.2636785 , -0.52911836, -0.37240893], dtype=float32)
 array([-0.59117895, -0.3597343 ,  0.7218716 ,  1.2193724 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.01945802, -0.46121323,  0.88707596, -0.5658327 ], dtype=float32)
 array([ 0.42491966,  0.7993124 ,  0.4249034 , -0.21007127], dtype=float32)
 array([-0.9050219 ,  0.3852038 ,  0.18042555,  0.38071385], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
70,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.83757937,  0.2436685 , -0.48896474, -0.3523674 ], dtype=float32)
 array([-0.5463157 , -0.37357834,  0.7496522 ,  1.1907643 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.04774041, -0.46080247,  0.8862178 , -0.54932296], dtype=float32)
 array([ 0.4239469 ,  0.79400337,  0.43569213, -0.2099528 ], dtype=float32)
 array([-0.90442795,  0.39650938,  0.15744972,  0.3806899 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
71,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.86864847,  0.2209719 , -0.4434199 , -0.3338422 ], dtype=float32)
 array([-0.4954289 , -0.38743582,  0.77745974,  1.1608481 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.10063421, -0.45925564,  0.8825854 , -0.53304696], dtype=float32)
 array([ 0.42173538,  0.7837588 ,  0.4559181 , -0.20943284], dtype=float32)
 array([-0.9011171 ,  0.41809845,  0.11481141,  0.3797529 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
72,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.89273196,  0.20097195, -0.4032864 , -0.32022524], dtype=float32)
 array([-0.4505881 , -0.39817756,  0.799015  ,  1.135887  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.1532447 , -0.45644397,  0.8764559 , -0.51697284], dtype=float32)
 array([ 0.4183248 ,  0.7735764 ,  0.47600833, -0.20850062], dtype=float32)
 array([-0.8952767 ,  0.439589  ,  0.07239533,  0.37789536], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
73,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.915459  ,  0.17948408, -0.36016715, -0.3077699 ], dtype=float32)
 array([-0.40241137, -0.4083143 ,  0.81935614,  1.1099406 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.20542388, -0.45237532,  0.86784655, -0.5010556 ], dtype=float32)
 array([ 0.41372472,  0.76348466,  0.49590626, -0.20715338], dtype=float32)
 array([-0.88692325,  0.46092054,  0.03032086,  0.37512967], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
74,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9362399 ,  0.15671472, -0.3144763 , -0.2965611 ], dtype=float32)
 array([-0.35136142, -0.41758305,  0.8379556 ,  1.0829433 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.2570249 , -0.44706115,  0.8567815 , -0.48525003], dtype=float32)
 array([ 0.40794808,  0.7535121 ,  0.5155559 , -0.20538832], dtype=float32)
 array([-0.8760802 ,  0.48203307, -0.01129363,  0.37146822], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
75,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9545561 ,  0.13292834, -0.26674464, -0.28668377], dtype=float32)
 array([-0.2980313 , -0.42575246,  0.85434896,  1.0548294 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.3079026 , -0.44051644,  0.84329194, -0.46951106], dtype=float32)
 array([ 0.40101114,  0.7436867 ,  0.53490204, -0.2032027 ], dtype=float32)
 array([-0.8627781 ,  0.50286716, -0.05233105,  0.36692348], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
76,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9697954 ,  0.10879345, -0.21831365, -0.27822125], dtype=float32)
 array([-0.24391979, -0.43254954,  0.8679885 ,  1.0255339 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.3579138 , -0.4327596 ,  0.82741576, -0.4537936 ], dtype=float32)
 array([ 0.39293343,  0.7340361 ,  0.55389017, -0.2005937 ], dtype=float32)
 array([-0.84705436,  0.52336425, -0.09267593,  0.36150786], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
77,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9810218 ,  0.08648235, -0.17354241, -0.27118954], dtype=float32)
 array([-0.1938973 , -0.43755674,  0.8780364 ,  0.9950406 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.40691778, -0.42381245,  0.8091977 , -0.43805248], dtype=float32)
 array([ 0.38373765,  0.7245875 ,  0.5724669 , -0.19755855], dtype=float32)
 array([-0.82895315,  0.54346657, -0.13221477,  0.3552338 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
78,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9904162 ,  0.06160218, -0.12361586, -0.26429996], dtype=float32)
 array([-0.13811484, -0.44174686,  0.88644457,  0.9553111 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.4547767 , -0.41370013,  0.788689  , -0.4222426 ], dtype=float32)
 array([ 0.3734497 ,  0.71536756,  0.5905799 , -0.19409451], dtype=float32)
 array([-0.8085255 ,  0.5631176 , -0.17083628,  0.34811366], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
79,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.99598646,  0.03992074, -0.08010814, -0.2593773 ], dtype=float32)
 array([-0.08950408, -0.4442313 ,  0.8914301 ,  0.913883  ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5013559 , -0.40245116,  0.76594734, -0.40631887], dtype=float32)
 array([ 0.36209852,  0.70640206,  0.60817826, -0.19019875], dtype=float32)
 array([-0.7858288 ,  0.58226216, -0.20843184,  0.34015995], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
80,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.99886966,  0.02120077, -0.04254317, -0.2562669 ], dtype=float32)
 array([-0.04753309, -0.44551727,  0.8940106 ,  0.87085617], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5465242 , -0.39009714,  0.7410368 , -0.39023614], dtype=float32)
 array([ 0.34971604,  0.6977163 ,  0.6252125 , -0.18586853], dtype=float32)
 array([-0.760927  ,  0.60084623, -0.24489565,  0.33138505], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
81,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.99993277,  0.00517101, -0.01037657, -0.25481418], dtype=float32)
 array([-0.01159365, -0.44599146,  0.89496213,  0.8263307 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.560013  , -0.38589367,  0.7331245 , -0.3739617 ], dtype=float32)
 array([ 0.34591466,  0.69516647,  0.6301481 , -0.18110886], dtype=float32)
 array([-0.75281376,  0.60648966, -0.25581595,  0.3218112 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
82,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.999821  , -0.00843901,  0.01693439, -0.25486448], dtype=float32)
 array([ 0.01892064, -0.44594157,  0.89486206,  0.7804066 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5733549, -0.3815905,  0.7250192, -0.3575122], dtype=float32)
 array([ 0.3420238 ,  0.6926458 ,  0.6350288 , -0.17595598], dtype=float32)
 array([-0.7445024 ,  0.6120707 , -0.26661882,  0.31149983], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
83,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9990061 , -0.01988083,  0.03989446, -0.25626326], dtype=float32)
 array([ 0.04457371, -0.44557813,  0.89413273,  0.7331838 ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5865465 , -0.3771887 ,  0.716723  , -0.34091675], dtype=float32)
 array([ 0.3380445 ,  0.69015497,  0.6398531 , -0.17045392], dtype=float32)
 array([-0.73599535,  0.61758786, -0.27730137,  0.30052227], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
84,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.9980802 , -0.02762424,  0.055433  , -0.25824922], dtype=float32)
 array([ 0.06193477, -0.44516516,  0.89330405,  0.69453776], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.5995842 , -0.37268952,  0.7082382 , -0.32420447], dtype=float32)
 array([ 0.33397782,  0.68769467,  0.64461994, -0.16464671], dtype=float32)
 array([-0.7272947 ,  0.6230398 , -0.28786084,  0.2889497 ], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
85,"[array([168.0498,   0.    , 240.    ], dtype=float32)
 array([  0.     , 192.79999, 135.     ], dtype=float32)
 array([0., 0., 1.], dtype=float32)]","[array([ 1.,  0.,  0., -0.], dtype=float32)
 array([ 0.       ,  0.4460214, -0.8950223,  0.       ], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.99705184, -0.03422365,  0.06867592, -0.2609201 ], dtype=float32)
 array([ 0.07673097, -0.44470647,  0.89238364,  0.65517575], dtype=float32)
 array([-0.        ,  0.8950223 ,  0.4460214 ,  0.81382614], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([-0.6124648 , -0.36809403,  0.6995668 , -0.3074044 ], dtype=float32)
 array([ 0.3298248 ,  0.68526554,  0.6493279 , -0.15857841], dtype=float32)
 array([-0.71840274,  0.62842494, -0.29829445,  0.27685344], dtype=float32)
 array([0., 0., 0., 1.], dtype=float32)]","[array([237.31744,   0.     , 336.41742], dtype=float32)
 array([  0.     , 271.3937 , 189.85501], dtype=float32)
 array([0., 0., 1.], dtype=float32)]"
